Price,Close
Ticker,AAPL
Date,
2015-09-11,25.617082595825195
2015-09-14,25.86380386352539
2015-09-15,26.08137321472168
2015-09-16,26.110538482666016
2015-09-17,25.552030563354492
2015-09-18,25.446613311767578
2015-09-21,25.84137725830078
2015-09-22,25.435396194458008
2015-09-23,25.641756057739258
2015-09-24,25.794279098510742
2015-09-25,25.72922706604004
2015-09-28,25.220069885253906
2015-09-29,24.461946487426758
2015-09-30,24.740074157714844
2015-10-01,24.578580856323242
2015-10-02,24.75801658630371
2015-10-05,24.847736358642578
2015-10-06,24.96661376953125
2015-10-07,24.847736358642578
2015-10-08,24.560638427734375
2015-10-09,25.148296356201172
2015-10-12,25.031658172607422
2015-10-13,25.074281692504883
2015-10-14,24.719892501831055
2015-10-15,25.08997917175293
2015-10-16,24.906055450439453
2015-10-19,25.060819625854492
2015-10-20,25.51839256286621
2015-10-21,25.51614761352539
2015-10-22,25.90642547607422
2015-10-23,26.709413528442383
2015-10-26,25.857084274291992
2015-10-27,25.693344116210938
2015-10-28,26.752031326293945
2015-10-29,27.034643173217773
2015-10-30,26.803613662719727
2015-11-02,27.18044090270996
2015-11-03,27.492212295532227
2015-11-04,27.364362716674805
2015-11-05,27.23821449279785
2015-11-06,27.269756317138672
2015-11-09,27.15937614440918
2015-11-10,26.303390502929688
2015-11-11,26.154727935791016
2015-11-12,26.066869735717773
2015-11-13,25.305498123168945
2015-11-16,25.719974517822266
2015-11-17,25.609601974487305
2015-11-18,26.42052459716797
2015-11-19,26.75616455078125
2015-11-20,26.873300552368164
2015-11-23,26.524145126342773
2015-11-24,26.778684616088867
2015-11-25,26.58722686767578
2015-11-27,26.537662506103516
2015-11-30,26.648038864135742
2015-12-01,26.431793212890625
2015-12-02,26.19301986694336
2015-12-03,25.94974136352539
2015-12-04,26.812475204467773
2015-12-07,26.643539428710938
2015-12-08,26.632272720336914
2015-12-09,26.044347763061523
2015-12-10,26.16823959350586
2015-12-11,25.49472427368164
2015-12-14,25.337038040161133
2015-12-15,24.888769149780273
2015-12-16,25.080242156982422
2015-12-17,24.54863166809082
2015-12-18,23.88412857055664
2015-12-21,24.176958084106445
2015-12-22,24.154434204101562
2015-12-23,24.465286254882812
2015-12-24,24.334640502929688
2015-12-28,24.06207847595215
2015-12-29,24.494571685791016
2015-12-30,24.17470932006836
2015-12-31,23.710674285888672
2016-01-04,23.73094940185547
2016-01-05,23.136262893676758
2016-01-06,22.683496475219727
2016-01-07,21.726150512695312
2016-01-08,21.84103012084961
2016-01-11,22.194690704345703
2016-01-12,22.51680564880371
2016-01-13,21.937894821166992
2016-01-14,22.417692184448242
2016-01-15,21.87932777404785
2016-01-19,21.773460388183594
2016-01-20,21.802738189697266
2016-01-21,21.69236183166504
2016-01-22,22.845680236816406
2016-01-25,22.399673461914062
2016-01-26,22.52356719970703
2016-01-27,21.043617248535156
2016-01-28,21.194538116455078
2016-01-29,21.92662811279297
2016-02-01,21.72164535522461
2016-02-02,21.282392501831055
2016-02-03,21.703630447387695
2016-02-04,21.878013610839844
2016-02-05,21.293697357177734
2016-02-08,21.51790428161621
2016-02-09,21.51338005065918
2016-02-10,21.350311279296875
2016-02-11,21.22121810913086
2016-02-12,21.286895751953125
2016-02-16,21.88707160949707
2016-02-17,22.22226333618164
2016-02-18,21.801006317138672
2016-02-19,21.75118064880371
2016-02-22,21.941431045532227
2016-02-23,21.4454345703125
2016-02-24,21.764774322509766
2016-02-25,21.914247512817383
2016-02-26,21.948217391967773
2016-02-29,21.898395538330078
2016-03-01,22.76808738708496
2016-03-02,22.817907333374023
2016-03-03,22.987768173217773
2016-03-04,23.32975196838379
2016-03-07,23.071565628051758
2016-03-08,22.881317138671875
2016-03-09,22.90170669555664
2016-03-10,22.913022994995117
2016-03-11,23.159893035888672
2016-03-14,23.21877670288086
2016-03-15,23.685331344604492
2016-03-16,24.00014305114746
2016-03-17,23.96162986755371
2016-03-18,23.98881721496582
2016-03-21,23.986541748046875
2016-03-22,24.169994354248047
2016-03-23,24.036367416381836
2016-03-24,23.932186126708984
2016-03-28,23.823476791381836
2016-03-29,24.387418746948242
2016-03-30,24.81319808959961
2016-03-31,24.684106826782227
2016-04-01,24.910585403442383
2016-04-04,25.1665096282959
2016-04-05,24.86981773376465
2016-04-06,25.13027000427246
2016-04-07,24.582197189331055
2016-04-08,24.60936737060547
2016-04-11,24.69089698791504
2016-04-12,25.012510299682617
2016-04-13,25.374868392944336
2016-04-14,25.388458251953125
2016-04-15,24.878877639770508
2016-04-18,24.34212303161621
2016-04-19,24.21302604675293
2016-04-20,24.262855529785156
2016-04-21,24.00014305114746
2016-04-22,23.9344482421875
2016-04-25,23.798564910888672
2016-04-26,23.633235931396484
2016-04-27,22.154315948486328
2016-04-28,21.477140426635742
2016-04-29,21.230283737182617
2016-05-02,21.207630157470703
2016-05-03,21.55640983581543
2016-05-04,21.33220100402832
2016-05-05,21.24561309814453
2016-05-06,21.12712287902832
2016-05-09,21.14307403564453
2016-05-10,21.286624908447266
2016-05-11,21.079275131225586
2016-05-12,20.584814071655273
2016-05-13,20.625825881958008
2016-05-16,21.39143943786621
2016-05-17,21.30257225036621
2016-05-18,21.546382904052734
2016-05-19,21.46434783935547
2016-05-20,21.696765899658203
2016-05-23,21.97248077392578
2016-05-24,22.307432174682617
2016-05-25,22.69934844970703
2016-05-26,22.879362106323242
2016-05-27,22.865692138671875
2016-05-31,22.7540340423584
2016-06-01,22.435029983520508
2016-06-02,22.266416549682617
2016-06-03,22.31199073791504
2016-06-06,22.473766326904297
2016-06-07,22.56490707397461
2016-06-08,22.544416427612305
2016-06-09,22.706188201904297
2016-06-10,22.51934051513672
2016-06-13,22.179824829101562
2016-06-14,22.207172393798828
2016-06-15,22.134260177612305
2016-06-16,22.227680206298828
2016-06-17,21.721839904785156
2016-06-20,21.66942596435547
2016-06-21,21.85399627685547
2016-06-22,21.771957397460938
2016-06-23,21.897287368774414
2016-06-24,21.28206443786621
2016-06-27,20.972177505493164
2016-06-28,21.32535743713379
2016-06-29,21.509916305541992
2016-06-30,21.78335189819336
2016-07-01,21.849435806274414
2016-07-05,21.644365310668945
2016-07-06,21.767406463623047
2016-07-07,21.8608341217041
2016-07-08,22.02944564819336
2016-07-11,22.097801208496094
2016-07-12,22.198060989379883
2016-07-13,22.072738647460938
2016-07-14,22.510234832763672
2016-07-15,22.507949829101562
2016-07-18,22.747201919555664
2016-07-19,22.75631332397461
2016-07-20,22.776823043823242
2016-07-21,22.656055450439453
2016-07-22,22.480600357055664
2016-07-25,22.179824829101562
2016-07-26,22.02716636657715
2016-07-27,23.458118438720703
2016-07-28,23.77484703063965
2016-07-29,23.745223999023438
2016-08-01,24.16448974609375
2016-08-02,23.806745529174805
2016-08-03,24.10524559020996
2016-08-04,24.254161834716797
2016-08-05,24.622995376586914
2016-08-08,24.826887130737305
2016-08-09,24.927690505981445
2016-08-10,24.742124557495117
2016-08-11,24.726089477539062
2016-08-12,24.783355712890625
2016-08-15,25.08118438720703
2016-08-16,25.058265686035156
2016-08-17,25.021621704101562
2016-08-18,24.98954200744629
2016-08-19,25.053691864013672
2016-08-22,24.858959197998047
2016-08-23,24.93684959411621
2016-08-24,24.748992919921875
2016-08-25,24.643619537353516
2016-08-26,24.49928092956543
2016-08-29,24.47178840637207
2016-08-30,24.283945083618164
2016-08-31,24.30684471130371
2016-09-01,24.451175689697266
2016-09-02,24.680267333984375
2016-09-06,24.67339515686035
2016-09-07,24.824602127075195
2016-09-08,24.173973083496094
2016-09-09,23.626434326171875
2016-09-12,24.155649185180664
2016-09-13,24.730670928955078
2016-09-14,25.605806350708008
2016-09-15,26.476360321044922
2016-09-16,26.327449798583984
2016-09-19,26.020463943481445
2016-09-20,26.018173217773438
2016-09-21,26.013593673706055
2016-09-22,26.258724212646484
2016-09-23,25.821151733398438
2016-09-26,25.860097885131836
2016-09-27,25.908214569091797
2016-09-28,26.105234146118164
2016-09-29,25.699739456176758
2016-09-30,25.899051666259766
2016-10-03,25.777629852294922
2016-10-04,25.887592315673828
2016-10-05,25.899051666259766
2016-10-06,26.091495513916016
2016-10-07,26.13043212890625
2016-10-10,26.586336135864258
2016-10-11,26.643606185913086
2016-10-12,26.881860733032227
2016-10-13,26.79938507080078
2016-10-14,26.948299407958984
2016-10-17,26.929973602294922
2016-10-18,26.91164207458496
2016-10-19,26.83146095275879
2016-10-20,26.817724227905273
2016-10-21,26.71232795715332
2016-10-24,26.95287322998047
2016-10-25,27.0903377532959
2016-10-26,26.48094940185547
2016-10-27,26.226652145385742
2016-10-28,26.05253791809082
2016-10-31,26.011301040649414
2016-11-01,25.541654586791992
2016-11-02,25.5645694732666
2016-11-03,25.290550231933594
2016-11-04,25.062580108642578
2016-11-07,25.424108505249023
2016-11-08,25.573781967163086
2016-11-09,25.532333374023438
2016-11-10,24.820798873901367
2016-11-11,24.96817398071289
2016-11-14,24.341840744018555
2016-11-15,24.664213180541992
2016-11-16,25.327392578125
2016-11-17,25.31818199157715
2016-11-18,25.343509674072266
2016-11-21,25.72806167602539
2016-11-22,25.744186401367188
2016-11-23,25.612934112548828
2016-11-25,25.741872787475586
2016-11-28,25.691221237182617
2016-11-29,25.6658878326416
2016-11-30,25.449438095092773
2016-12-01,25.21225357055664
2016-12-02,25.306669235229492
2016-12-05,25.1247615814209
2016-12-06,25.31818199157715
2016-12-07,25.566879272460938
2016-12-08,25.81786346435547
2016-12-09,26.239259719848633
2016-12-12,26.089582443237305
2016-12-13,26.524795532226562
2016-12-14,26.524795532226562
2016-12-15,26.66986846923828
2016-12-16,26.70440673828125
2016-12-19,26.85869026184082
2016-12-20,26.930072784423828
2016-12-21,26.955408096313477
2016-12-22,26.77809715270996
2016-12-23,26.831058502197266
2016-12-27,27.00145721435547
2016-12-28,26.886320114135742
2016-12-29,26.879417419433594
2016-12-30,26.66986846923828
2017-01-03,26.74585723876953
2017-01-04,26.715917587280273
2017-01-05,26.851781845092773
2017-01-06,27.151126861572266
2017-01-09,27.399826049804688
2017-01-10,27.427452087402344
2017-01-11,27.574827194213867
2017-01-12,27.45969581604004
2017-01-13,27.41133689880371
2017-01-17,27.632400512695312
2017-01-18,27.630090713500977
2017-01-19,27.581737518310547
2017-01-20,27.632400512695312
2017-01-23,27.650814056396484
2017-01-24,27.625486373901367
2017-01-25,28.06529998779297
2017-01-26,28.079118728637695
2017-01-27,28.0814208984375
2017-01-30,28.007734298706055
2017-01-31,27.943262100219727
2017-02-01,29.64725685119629
2017-02-02,29.59659767150879
2017-02-03,29.723249435424805
2017-02-06,30.001873016357422
2017-02-07,30.287405014038086
2017-02-08,30.404842376708984
2017-02-09,30.624549865722656
2017-02-10,30.555166244506836
2017-02-13,30.825761795043945
2017-02-14,31.22584342956543
2017-02-15,31.33916473388672
2017-02-16,31.302173614501953
2017-02-17,31.387746810913086
2017-02-21,31.614381790161133
2017-02-22,31.709199905395508
2017-02-23,31.575056076049805
2017-02-24,31.605131149291992
2017-02-27,31.66757583618164
2017-02-28,31.68145179748535
2017-03-01,32.32899475097656
2017-03-02,32.13704299926758
2017-03-03,32.32668685913086
2017-03-06,32.22492599487305
2017-03-07,32.26655197143555
2017-03-08,32.14630126953125
2017-03-09,32.072288513183594
2017-03-10,32.17867660522461
2017-03-13,32.19255065917969
2017-03-14,32.143985748291016
2017-03-15,32.48393249511719
2017-03-16,32.537132263183594
2017-03-17,32.375247955322266
2017-03-20,32.71522521972656
2017-03-21,32.34056091308594
2017-03-22,32.705970764160156
2017-03-23,32.59033966064453
2017-03-24,32.52558135986328
2017-03-27,32.581085205078125
2017-03-28,33.25639343261719
2017-03-29,33.33039093017578
2017-03-30,33.28644943237305
2017-03-31,33.22400665283203
2017-04-03,33.233272552490234
2017-04-04,33.480716705322266
2017-04-05,33.30726623535156
2017-04-06,33.22400665283203
2017-04-07,33.14999771118164
2017-04-10,33.11069107055664
2017-04-11,32.75454330444336
2017-04-12,32.793846130371094
2017-04-13,32.620391845703125
2017-04-17,32.80078887939453
2017-04-18,32.65507507324219
2017-04-19,32.534820556640625
2017-04-20,32.941856384277344
2017-04-21,32.90254211425781
2017-04-24,33.21936798095703
2017-04-25,33.425201416015625
2017-04-26,33.22863006591797
2017-04-27,33.25406265258789
2017-04-28,33.2216911315918
2017-05-01,33.8993034362793
2017-05-02,34.1143913269043
2017-05-03,34.01030349731445
2017-05-04,33.88774871826172
2017-05-05,34.44972610473633
2017-05-08,35.3863639831543
2017-05-09,35.61300277709961
2017-05-10,35.444183349609375
2017-05-11,35.75070571899414
2017-05-12,36.249996185302734
2017-05-15,36.15709686279297
2017-05-16,36.10369110107422
2017-05-17,34.89149475097656
2017-05-18,35.423282623291016
2017-05-19,35.54404067993164
2017-05-22,35.760013580322266
2017-05-23,35.715885162353516
2017-05-24,35.60906219482422
2017-05-25,35.73212814331055
2017-05-26,35.671756744384766
2017-05-30,35.685699462890625
2017-05-31,35.47437286376953
2017-06-01,35.571895599365234
2017-06-02,36.09904479980469
2017-06-05,35.74606704711914
2017-06-06,35.86683654785156
2017-06-07,36.080467224121094
2017-06-08,35.99222946166992
2017-06-09,34.59656524658203
2017-06-12,33.76985168457031
2017-06-13,34.04154586791992
2017-06-14,33.709468841552734
2017-06-15,33.507442474365234
2017-06-16,33.03834915161133
2017-06-19,33.98350143432617
2017-06-20,33.67464065551758
2017-06-21,33.87434768676758
2017-06-22,33.81863021850586
2017-06-23,33.96955490112305
2017-06-26,33.86275100708008
2017-06-27,33.37739562988281
2017-06-28,33.86507034301758
2017-06-29,33.36579132080078
2017-06-30,33.44475173950195
2017-07-03,33.32400131225586
2017-07-05,33.460994720458984
2017-07-06,33.14518356323242
2017-07-07,33.481895446777344
2017-07-10,33.686256408691406
2017-07-11,33.79540252685547
2017-07-12,33.84416961669922
2017-07-13,34.315582275390625
2017-07-14,34.61050033569336
2017-07-17,34.73125457763672
2017-07-18,34.852012634277344
2017-07-19,35.07030487060547
2017-07-20,34.91237258911133
2017-07-21,34.8961296081543
2017-07-24,35.31877136230469
2017-07-25,35.46971893310547
2017-07-26,35.636932373046875
2017-07-27,34.96347427368164
2017-07-28,34.717315673828125
2017-07-31,34.53851318359375
2017-08-01,34.84504699707031
2017-08-02,36.49150466918945
2017-08-03,36.12691879272461
2017-08-04,36.31733703613281
2017-08-07,36.87932586669922
2017-08-08,37.17424774169922
2017-08-09,37.401824951171875
2017-08-10,36.21052169799805
2017-08-11,36.714080810546875
2017-08-14,37.26661682128906
2017-08-15,37.674591064453125
2017-08-16,37.523048400878906
2017-08-17,36.802669525146484
2017-08-18,36.718727111816406
2017-08-21,36.65113067626953
2017-08-22,37.250282287597656
2017-08-23,37.296897888183594
2017-08-24,37.131378173828125
2017-08-25,37.26893615722656
2017-08-28,37.6442756652832
2017-08-29,37.97998809814453
2017-08-30,38.08257293701172
2017-08-31,38.23411178588867
2017-09-01,38.245765686035156
2017-09-05,37.786502838134766
2017-09-06,37.74686050415039
2017-09-07,37.59531784057617
2017-09-08,36.98218536376953
2017-09-11,37.65127944946289
2017-09-12,37.50205993652344
2017-09-13,37.2199821472168
2017-09-14,36.90058898925781
2017-09-15,37.273597717285156
2017-09-18,36.99150085449219
2017-09-19,37.00548553466797
2017-09-20,36.38536071777344
2017-09-21,35.76055145263672
2017-09-22,35.41085433959961
2017-09-25,35.098453521728516
2017-09-26,35.70226287841797
2017-09-27,35.95638656616211
2017-09-28,35.73490524291992
2017-09-29,35.93075180053711
2017-10-02,35.85846710205078
2017-10-03,36.01466751098633
2017-10-04,35.781532287597656
2017-10-05,36.2268180847168
2017-10-06,36.20584487915039
2017-10-09,36.331729888916016
2017-10-10,36.34571838378906
2017-10-11,36.497249603271484
2017-10-12,36.36903381347656
2017-10-13,36.599830627441406
2017-10-16,37.273597717285156
2017-10-17,37.411136627197266
2017-10-18,37.24562454223633
2017-10-19,36.36436462402344
2017-10-20,36.427330017089844
2017-10-23,36.40866470336914
2017-10-24,36.625484466552734
2017-10-25,36.4646110534668
2017-10-26,36.6977653503418
2017-10-27,38.01262664794922
2017-10-30,38.86824417114258
2017-10-31,39.409114837646484
2017-11-01,38.907867431640625
2017-11-02,39.192298889160156
2017-11-03,40.215755462646484
2017-11-06,40.623756408691406
2017-11-07,40.75428771972656
2017-11-08,41.087669372558594
2017-11-09,41.003746032714844
2017-11-10,40.868064880371094
2017-11-13,40.70425796508789
2017-11-14,40.08892059326172
2017-11-15,39.56014633178711
2017-11-16,40.03275680541992
2017-11-17,39.81048583984375
2017-11-20,39.770713806152344
2017-11-21,40.510074615478516
2017-11-22,40.93589782714844
2017-11-24,40.9382438659668
2017-11-27,40.73235321044922
2017-11-28,40.493690490722656
2017-11-29,39.65373229980469
2017-11-30,40.208251953125
2017-12-01,40.021080017089844
2017-12-04,39.72860336303711
2017-12-05,39.691162109375
2017-12-06,39.543758392333984
2017-12-07,39.616310119628906
2017-12-08,39.627986907958984
2017-12-11,40.400108337402344
2017-12-12,40.17315673828125
2017-12-13,40.306514739990234
2017-12-14,40.29481506347656
2017-12-15,40.70425796508789
2017-12-18,41.27750015258789
2017-12-19,40.83763122558594
2017-12-20,40.79317092895508
2017-12-21,40.947601318359375
2017-12-22,40.947601318359375
2017-12-26,39.90876388549805
2017-12-27,39.91578674316406
2017-12-28,40.02809143066406
2017-12-29,39.59524917602539
2018-01-02,40.30417251586914
2018-01-03,40.29716110229492
2018-01-04,40.48434829711914
2018-01-05,40.94525146484375
2018-01-08,40.79317092895508
2018-01-09,40.78850555419922
2018-01-10,40.77914810180664
2018-01-11,41.010780334472656
2018-01-12,41.43426513671875
2018-01-16,41.22369384765625
2018-01-17,41.90454864501953
2018-01-18,41.94199752807617
2018-01-19,41.75481414794922
2018-01-22,41.41320037841797
2018-01-23,41.422569274902344
2018-01-24,40.762760162353516
2018-01-25,40.03511428833008
2018-01-26,40.128700256347656
2018-01-29,39.2980842590332
2018-01-30,39.06645584106445
2018-01-31,39.1740837097168
2018-02-01,39.25597381591797
2018-02-02,37.552635192871094
2018-02-05,36.614418029785156
2018-02-06,38.14460754394531
2018-02-07,37.32804870605469
2018-02-08,36.30088806152344
2018-02-09,36.74490737915039
2018-02-12,38.22496032714844
2018-02-13,38.60788345336914
2018-02-14,39.31970977783203
2018-02-15,40.64000701904297
2018-02-16,40.50844192504883
2018-02-20,40.372188568115234
2018-02-21,40.18894577026367
2018-02-22,40.524879455566406
2018-02-23,41.22966766357422
2018-02-26,42.04484939575195
2018-02-27,41.908599853515625
2018-02-28,41.84516525268555
2018-03-01,41.1121940612793
2018-03-02,41.39646911621094
2018-03-05,41.5397834777832
2018-03-06,41.50452423095703
2018-03-07,41.11924743652344
2018-03-08,41.56795883178711
2018-03-09,42.28214645385742
2018-03-12,42.69091033935547
2018-03-13,42.27978515625
2018-03-14,41.92035675048828
2018-03-15,41.96969223022461
2018-03-16,41.821678161621094
2018-03-19,41.18268585205078
2018-03-20,41.168575286865234
2018-03-21,40.235923767089844
2018-03-22,39.667396545410156
2018-03-23,38.74882888793945
2018-03-26,40.58832550048828
2018-03-27,39.54758834838867
2018-03-28,39.11063003540039
2018-03-29,39.41602325439453
2018-04-02,39.1576042175293
2018-04-03,39.559329986572266
2018-04-04,40.315799713134766
2018-04-05,40.595359802246094
2018-04-06,39.55698013305664
2018-04-09,39.94931411743164
2018-04-10,40.701080322265625
2018-04-11,40.51077651977539
2018-04-12,40.910160064697266
2018-04-13,41.04876708984375
2018-04-16,41.304847717285156
2018-04-17,41.87335205078125
2018-04-18,41.77940368652344
2018-04-19,40.595359802246094
2018-04-20,38.93207931518555
2018-04-23,38.81930923461914
2018-04-24,38.27898025512695
2018-04-25,38.44578552246094
2018-04-26,38.57969284057617
2018-04-27,38.133338928222656
2018-04-30,38.824012756347656
2018-05-01,39.72613525390625
2018-05-02,41.481040954589844
2018-05-03,41.55621337890625
2018-05-04,43.186607360839844
2018-05-07,43.49906539916992
2018-05-08,43.70814514160156
2018-05-09,44.015892028808594
2018-05-10,44.645503997802734
2018-05-11,44.475711822509766
2018-05-14,44.3719482421875
2018-05-15,43.96866226196289
2018-05-16,44.378997802734375
2018-05-17,44.09837341308594
2018-05-18,43.93800735473633
2018-05-21,44.24930191040039
2018-05-22,44.13845443725586
2018-05-23,44.42146301269531
2018-05-24,44.3719482421875
2018-05-25,44.473350524902344
2018-05-29,44.31298065185547
2018-05-30,44.21863555908203
2018-05-31,44.070072174072266
2018-06-01,44.86482620239258
2018-06-04,45.23979568481445
2018-06-05,45.588829040527344
2018-06-06,45.7468376159668
2018-06-07,45.624210357666016
2018-06-08,45.209144592285156
2018-06-11,45.098289489746094
2018-06-12,45.34593200683594
2018-06-13,44.97331619262695
2018-06-14,44.99689483642578
2018-06-15,44.53466033935547
2018-06-18,44.511077880859375
2018-06-19,43.791786193847656
2018-06-20,43.982810974121094
2018-06-21,43.73755645751953
2018-06-22,43.61018753051758
2018-06-25,42.96165466308594
2018-06-26,43.494632720947266
2018-06-27,43.43096160888672
2018-06-28,43.746978759765625
2018-06-29,43.65501022338867
2018-07-02,44.14318084716797
2018-07-03,43.374359130859375
2018-07-05,43.723392486572266
2018-07-06,44.32948684692383
2018-07-09,44.94500732421875
2018-07-10,44.89076232910156
2018-07-11,44.30826187133789
2018-07-12,45.05113220214844
2018-07-13,45.121883392333984
2018-07-16,45.02283477783203
2018-07-17,45.150184631347656
2018-07-18,44.902557373046875
2018-07-19,45.251590728759766
2018-07-20,45.1478157043457
2018-07-23,45.187923431396484
2018-07-24,45.515724182128906
2018-07-25,45.94493865966797
2018-07-26,45.80109405517578
2018-07-27,45.039337158203125
2018-07-30,44.78700256347656
2018-07-31,44.87661361694336
2018-08-01,47.520294189453125
2018-08-02,48.90935516357422
2018-08-03,49.05085754394531
2018-08-06,49.305545806884766
2018-08-07,48.84333038330078
2018-08-08,48.876346588134766
2018-08-09,49.26075744628906
2018-08-10,49.11403274536133
2018-08-13,49.43113327026367
2018-08-14,49.639400482177734
2018-08-15,49.75536346435547
2018-08-16,50.48428726196289
2018-08-17,51.492454528808594
2018-08-20,50.99073791503906
2018-08-21,50.89133071899414
2018-08-22,50.89369201660156
2018-08-23,50.997833251953125
2018-08-24,51.156394958496094
2018-08-27,51.5776481628418
2018-08-28,51.994171142578125
2018-08-29,52.77041244506836
2018-08-30,53.25556945800781
2018-08-31,53.87089920043945
2018-09-04,54.04365158081055
2018-09-05,53.69102096557617
2018-09-06,52.79880905151367
2018-09-07,52.37282180786133
2018-09-10,51.669944763183594
2018-09-11,52.976314544677734
